time,user_cpu,sys_cpu,min_fault,virtual_mem,ram_mem,bytes_read,bytes_write,sockets,num_fd,Servlet_1,Servlet_2,Servlet_3,Servlet_4,Servlet_5,Servlet_6,Servlet_7,Servlet_8,Servlet_9,Servlet_10,Servlet_11,Servlet_12,Servlet_13,Servlet_14,Servlet_15,Servlet_16,Servlet_17,Servlet_18,Servlet_19,Servlet_20,Servlet_21,Servlet_22,Servlet_23,Servlet_24,Servlet_25,Servlet_26,Servlet_27,Servlet_28,Servlet_29,Servlet_30,Servlet_31,Servlet_32,Servlet_33,Servlet_34,Servlet_35,Servlet_36,Servlet_37,Servlet_38,Servlet_39,Servlet_40,Servlet_41,Servlet_42,Servlet_43,Servlet_44,Servlet_45,Servlet_46,8445_bytesSent,8445_bytesReceived,8445_requestCount,8445_maxTime,8445_processingTime,8445_errorCount,RequestProcessor_1,RequestProcessor_2,RequestProcessor_3,SQL_source_1,SQL_source_2,SQL_source_3,SQL_source_4,num_8445_requests
2.7503,0.035179,0.019955,-0.013611,3.9659,3.9343,-0.015809,-0.078671,-0.064857,-0.06532,-0.041109,-0.10657,3.9677,4.3859,-0.22062,-0.14018,-0.082717,-0.088355,-0.03633,0.26908,-0.022361,-0.172,-0.174,-0.033382,-0.036281,-0.022252,-0.022361,-0.046457,-0.057162,-0.022084,-0.021213,-0.056967,-0.058727,-0.088801,-0.11238,-0.068521,-0.0575,-0.18096,0,-0.18169,0.042935,-0.051486,-0.053134,-0.02833,1.0389,-0.030006,-0.023555,-0.021926,-0.097365,-0.12487,-0.069985,-0.075578,-0.035342,-0.036909,-0.015809,-0.015809,0.18942,0.041968,0.085029,2.9292,0.022307,0.062448,1.0006,0.68657,0.10557,0.31962,-0.31693,0.57175,-0.067573,0.18825
2.7512,-0.07235,-0.043235,-0.075294,3.9659,3.9343,-0.015809,-0.026691,-0.001858,-0.0022845,-0.041109,-0.10657,-0.1642,-0.1991,0.45275,0.41514,-0.082717,-0.088355,0.50826,0.26908,-0.022361,3.7833,3.9698,-0.033382,-0.036281,-0.022252,-0.022361,-0.054928,-0.13235,-0.022084,-0.021213,-0.056967,-0.058727,-0.088801,-0.11238,-0.068521,-0.0575,-0.21777,0,-0.18169,0.042935,-0.051486,-0.053134,-0.02833,1.0389,-0.030006,-0.023555,-0.021926,3.3709,6.4491,-0.069985,-0.075578,-0.035342,-0.036909,-0.015809,-0.015809,0.016114,0.025499,0.034797,2.9292,0.020778,0.0078208,-0.99913,0.68657,-0.16659,0.31962,-0.31693,0.57175,-0.067573,0.18825
2.7521,0.094917,0.20953,0.2224,3.9659,3.9343,-0.015809,0.038283,-0.12786,-0.12836,-0.041109,-0.10657,-0.1642,-0.1991,-0.10167,-0.14018,-0.082717,-0.088355,-0.23648,-0.24358,-0.022361,-0.172,-0.174,-0.033382,-0.036281,-0.022252,-0.022361,-0.047881,0.21854,-0.022084,-0.021213,-0.056967,-0.058727,-0.088801,-0.11238,-0.068521,-0.0575,-0.28323,0,-0.18169,0.042935,-0.051486,-0.053134,-0.02833,1.0389,-0.030006,-0.023555,-0.021926,-0.097365,-0.12487,-0.069985,-0.075578,-0.035342,-0.036909,-0.015809,-0.015809,0.0081851,0.082997,0.05489,2.9292,0.021612,0.0078208,1.0006,0.68657,0.24166,0.31962,-0.31693,0.57175,-0.067573,0.18825
2.7529,0.22037,0.30431,0.2814,3.9659,3.9343,-0.015809,0.14224,-0.001858,-0.0022845,-0.041109,-0.10657,-0.1642,-0.1991,-0.69107,0.41514,-0.082717,-0.088355,-0.23648,-0.24358,-0.022361,-0.172,-0.174,-0.033382,-0.036281,-0.022252,-0.022361,-0.042991,0.39398,-0.022084,-0.021213,-0.056967,-0.058727,-0.088801,-0.11238,-0.068521,-0.0575,-0.23823,0,-0.18169,0.042935,-0.051486,-0.053134,-0.02833,1.0389,-0.030006,-0.023555,-0.021926,-0.097365,-0.12487,-0.069985,-0.075578,-0.035342,-0.036909,-0.015809,-0.015809,0.0078521,0.11139,0.066946,2.9292,0.02175,0.0078208,-0.99913,0.68657,-0.16659,-5.1337,4.9447,0.57175,-0.067573,0.18825
2.7538,0.4175,0.46229,0.49863,3.9659,3.9343,-0.015809,0.22021,-0.001858,-0.0022845,-0.041109,-0.10657,-0.1642,-0.1991,-0.14558,-0.14018,-0.082717,-0.088355,-0.23648,-0.24358,-0.022361,-0.172,-0.174,-0.033382,-0.036281,-0.022252,-0.022361,-0.041743,0.54437,-0.022084,-0.021213,-0.056967,-0.058727,-0.088801,-0.11238,-0.068521,-0.0575,-0.28732,0,0.47322,0.042935,-0.051486,-0.053134,-0.02833,1.0389,-0.030006,-0.023555,-0.021926,-0.097365,-0.12487,-0.069985,-0.075578,-0.035342,-0.036909,-0.015809,-0.015809,0.0090761,0.1329,0.08101,2.9292,0.027371,0.0078208,1.0006,0.68657,-0.030509,0.31962,-0.31693,0.57175,-0.067573,0.18825
2.7547,0.51906,0.80984,0.57373,3.9659,3.9343,-0.015809,2.2214,0.18714,0.18682,-0.041109,-0.10657,1.9018,3.9872,0.51223,-0.6955,-0.082717,-0.088355,-0.23648,-0.24358,-0.022361,-0.172,-0.174,-0.033382,-0.036281,-0.022252,-0.022361,-0.0384,0.54437,-0.022084,-0.021213,10.746,17.346,-0.088801,-0.11238,-0.068521,-0.0575,-0.27914,0,-0.18169,0.042935,-0.051486,-0.053134,-0.02833,1.0389,-0.030006,-0.023555,-0.021926,-0.097365,-0.12487,-0.069985,-0.075578,-0.035342,-0.036909,-0.015809,-0.015809,0.014852,0.13324,0.13526,2.9292,0.03996,0.1717,-0.99913,0.68657,-0.16659,0.31962,-0.31693,0.57175,-0.067573,0.18825
2.7555,0.3279,0.3991,0.57641,3.9659,3.9343,-0.015809,0.20722,-0.12786,-0.12836,-0.041109,-0.10657,-0.1642,-0.1991,-0.1055,-0.14018,-0.082717,-0.088355,-0.23648,-0.24358,-0.022361,-0.172,-0.174,-0.033382,-0.036281,-0.022252,-0.022361,-0.040486,0.5193,-0.022084,-0.021213,-0.056967,-0.058727,-0.088801,-0.11238,-0.068521,-0.0575,-0.15232,0,-0.8366,0.042935,-0.051486,-0.053134,-0.02833,1.0389,-0.030006,-0.023555,-0.021926,-0.097365,-0.12487,-0.069985,-0.075578,-0.035342,-0.036909,-0.015809,-0.015809,0.0089699,0.1299,0.079001,2.9292,0.028988,0.0078208,1.0006,0.68657,0.10557,0.31962,-0.31693,0.57175,-0.067573,0.18825
2.7564,0.20842,0.43069,0.26531,3.9659,3.9343,-0.015809,0.064273,0.061141,-0.0022845,-0.041109,-0.10657,-0.1642,-0.1991,0.44867,0.41514,-0.082717,-0.088355,-0.23648,-0.24358,-0.022361,-0.172,-0.174,-0.033382,-0.036281,-0.022252,-0.022361,-0.045577,0.29373,-0.022084,-0.021213,-0.056967,-0.058727,-0.088801,-0.11238,-0.068521,-0.0575,-0.32005,0,1.1281,0.042935,-0.051486,-0.053134,-0.02833,1.0389,-0.030006,-0.023555,-0.021926,-0.097365,-0.12487,-0.069985,-0.075578,-0.035342,-0.036909,-0.015809,-0.015809,0.009166,0.091991,0.062927,2.9292,0.02898,0.0078208,-0.99913,0.68657,-0.16659,0.31962,-0.31693,0.57175,-0.067573,0.18825
2.7573,-0.0066382,0.11474,0.27872,3.9659,3.9343,-0.015809,0.11625,-0.001858,-0.0022845,-0.041109,-0.10657,-0.1642,-0.1991,-0.0764,-0.14018,-0.082717,-0.088355,-0.23648,-0.24358,-0.022361,4.5455,3.9698,-0.033382,-0.036281,-0.022252,-0.022361,-0.053034,0.36892,-0.022084,-0.021213,-0.056967,-0.058727,-0.088801,-0.11238,-0.068521,-0.0575,-0.095045,0,-0.18169,0.042935,-0.051486,-0.053134,-0.02833,1.0389,-0.030006,-0.023555,-0.021926,-0.097365,-0.12487,-0.069985,-0.075578,-0.035342,-0.036909,-0.015809,-0.015809,0.0087225,0.1067,0.068955,2.9292,0.017591,0.0078208,1.0006,0.68657,-0.030509,0.31962,-0.31693,0.57175,-0.067573,0.18825
2.7581,0.46529,0.71505,0.56836,3.9659,3.9343,-0.015809,0.2462,-0.001858,-0.0022845,-0.041109,-0.10657,-0.1642,-0.1991,0.41344,0.41514,-0.082717,-0.088355,-0.23648,-0.24358,-0.022361,-0.172,-0.174,-0.033382,-0.036281,-0.022252,-0.022361,-0.043901,0.5193,-0.022084,-0.021213,-0.056967,-0.058727,-0.088801,-0.11238,-0.068521,-0.0575,-0.22187,0,0.47322,0.042935,-0.051486,-0.053134,-0.02833,1.0389,-0.030006,-0.023555,-0.021926,-0.097365,-0.12487,-0.069985,-0.075578,-0.035342,-0.036909,-0.015809,-0.015809,0.0098915,0.1303,0.08101,2.9292,0.029835,0.0078208,-0.99913,0.68657,-0.16659,0.31962,-0.31693,0.57175,-0.067573,0.18825
2.759,0.18452,0.3675,0.20631,3.9659,3.9343,-0.015809,0.051278,0.061141,0.060751,-0.041109,-0.10657,4.6564,3.9872,-0.014883,-0.14018,-0.082717,-0.088355,-0.23648,-0.24358,-0.022361,-0.172,-0.174,-0.033382,-0.036281,-0.022252,-0.022361,-0.049409,0.14335,-0.022084,-0.021213,-0.056967,-0.058727,-0.088801,-0.11238,-0.068521,-0.0575,-0.03368,0,0.47322,0.042935,-0.051486,-0.053134,-0.02833,1.0389,-0.030006,-0.023555,-0.021926,-0.097365,-0.12487,-0.069985,-0.075578,-0.035342,-0.036909,-0.015809,-0.015809,0.011745,0.068016,0.091057,2.9292,0.020957,0.0078208,1.0006,0.68657,0.10557,0.31962,-0.31693,0.57175,-0.067573,0.18825
2.7599,0.13673,0.33591,0.3109,3.9659,3.9343,-0.015809,0.12925,0.061141,0.060751,-0.041109,-0.10657,-0.1642,-0.1991,0.82313,0.41514,-0.082717,-0.088355,0.58739,0.26908,-0.022361,-0.172,-0.174,-0.033382,-0.036281,-0.022252,-0.022361,-0.026799,0.26867,-0.022084,-0.021213,-0.056967,-0.058727,-0.088801,-0.11238,-0.068521,-0.0575,-0.14823,0,0.47322,0.042935,-0.051486,-0.053134,-0.02833,1.0389,-0.030006,-0.023555,-0.021926,-0.097365,-0.12487,-0.069985,-0.075578,-0.035342,-0.036909,-0.015809,-0.015809,0.016341,0.0883,0.062927,2.9292,0.050399,0.0078208,-0.99913,0.68657,-0.16659,0.31962,-0.31693,0.57175,-0.067573,0.18825
2.7607,0.21439,0.49389,0.42354,3.9659,3.9343,-0.015809,0.20722,0.061141,0.060751,-0.041109,-0.10657,-0.1642,-0.1991,0.51121,0.41514,-0.082717,-0.088355,-0.23648,-0.24358,-0.022361,-0.172,-0.174,-0.033382,-0.036281,-0.022252,-0.022361,-0.046749,0.44411,-0.022084,-0.021213,-0.056967,-0.058727,-0.088801,-0.11238,-0.068521,-0.0575,-0.28323,0,-0.8366,0.042935,-0.051486,-0.053134,-0.02833,1.0389,-0.030006,-0.023555,-0.021926,-0.097365,-0.12487,-0.069985,-0.075578,-0.035342,-0.036909,-0.015809,-0.015809,0.0096673,0.11816,0.076992,2.9292,0.027687,0.062448,1.0006,0.68657,0.24166,0.31962,-0.31693,0.57175,-0.067573,0.18825
2.7616,0.35776,0.65186,0.55227,3.9659,3.9343,-0.015809,0.29818,0.061141,0.060751,-0.041109,-0.10657,-0.1642,-0.1991,0.34095,0.41514,-0.082717,-0.088355,0.16847,0.26908,-0.022361,-0.172,-0.174,-0.033382,-0.036281,-0.022252,-0.022361,-0.047297,0.54437,-0.022084,-0.021213,-0.056967,-0.058727,-0.088801,-0.11238,-0.068521,-0.0575,-0.33232,0,-0.8366,0.042935,-0.051486,-0.053134,-0.02833,1.0389,-0.030006,-0.023555,-0.021926,-0.097365,-0.12487,-0.069985,-0.075578,-0.035342,-0.036909,-0.015809,-0.015809,0.19298,0.14026,0.085029,2.9292,0.025944,0.0078208,-0.99913,0.68657,-0.16659,0.31962,-0.31693,0.57175,-0.067573,0.18825
2.7624,0.92528,1.189,0.66491,3.9659,3.9343,-0.015809,0.42813,0.31314,0.31289,-0.041109,-0.10657,1.9018,4.3859,0.36265,0.41514,-0.082717,-0.088355,0.014871,0.26908,-0.022361,-0.172,-0.174,-0.033382,-0.036281,-0.022252,-0.022361,-0.042042,0.69475,-0.022084,-0.021213,-0.056967,-0.058727,-0.088801,-0.11238,-0.068521,-0.0575,-0.24641,0,-0.18169,0.042935,-0.051486,-0.053134,-0.02833,1.0389,-0.030006,-0.023555,-0.021926,-0.097365,-0.12487,-0.069985,-0.075578,-0.035342,-0.036909,-0.015809,-0.015809,0.015872,0.16347,0.14531,2.9292,0.031526,0.11707,1.0006,0.68657,0.10557,0.31962,-0.31693,0.57175,-0.067573,0.18825
2.7633,0.60867,0.90463,0.57373,3.9659,3.9343,-0.015809,0.36316,0.061141,0.060751,-0.041109,-0.10657,-0.1642,-0.1991,0.42697,0.41514,-0.082717,-0.088355,0.2476,0.26908,-0.022361,-0.172,-0.174,-0.033382,-0.036281,-0.022252,-0.022361,-0.034006,0.49424,-0.022084,-0.021213,-0.056967,-0.058727,-0.088801,-0.11238,-0.068521,-0.0575,0.027685,0,-0.18169,0.042935,-0.051486,-0.053134,-0.02833,1.0389,-0.030006,-0.023555,-0.021926,-0.097365,-0.12487,-0.069985,-0.075578,-0.035342,-0.036909,-0.015809,-0.015809,0.19306,0.13645,0.08302,2.9292,0.040287,0.0078208,-0.99913,0.68657,-0.16659,0.31962,-0.31693,0.57175,-0.067573,0.18825
2.7642,0.39958,0.58867,0.32163,3.9659,3.9343,-0.015809,0.90895,-0.001858,-0.0022845,-0.041109,-0.10657,-0.1642,-0.1991,-0.14149,-0.14018,-0.082717,-0.088355,1.8302,1.2944,-0.022361,-0.172,-0.174,-0.033382,-0.036281,-0.022252,-0.022361,-0.048338,0.2436,-0.022084,-0.021213,-0.056967,-0.058727,-0.088801,-0.11238,-0.068521,-0.0575,0.4286,0,-0.18169,0.042935,-0.051486,-0.053134,-0.02833,1.0389,-0.030006,-0.023555,-0.021926,15.052,6.4491,-0.069985,-0.075578,-0.035342,-0.036909,-0.015809,-0.015809,0.025174,0.089282,0.072973,2.9292,0.022782,0.22633,1.0006,0.68657,0.10557,0.31962,-0.31693,0.57175,-0.067573,0.18825
2.765,-0.13209,-0.043235,0.077574,3.9659,3.9343,-0.015809,-0.065676,-0.001858,-0.0022845,-0.041109,-0.10657,-0.1642,-0.1991,-0.23696,0.41514,-0.082717,-0.088355,-0.23648,-0.24358,-0.022361,-0.172,-0.174,-0.033382,-0.036281,-0.022252,-0.022361,-0.053268,0.068156,-0.022084,-0.021213,-0.056967,-0.058727,-0.088801,-0.11238,-0.068521,-0.0575,-0.19323,0,-0.8366,0.042935,-0.051486,-0.053134,-0.02833,1.0389,-0.030006,-0.023555,-0.021926,-0.097365,-0.12487,-0.069985,-0.075578,-0.035342,-0.036909,-0.015809,-0.015809,0.0077111,0.055353,0.042834,2.9292,0.015116,0.0078208,-0.99913,0.68657,-0.16659,-2.407,2.3139,0.57175,-0.067573,0.18825
2.7659,-0.054429,-0.10643,-0.048475,3.9659,3.9343,-0.015809,-0.039686,0.061141,0.12379,-0.041109,-0.10657,-0.1642,-0.1991,0.36035,-0.14018,-0.082717,-0.088355,0.1452,0.26908,-0.022361,-0.172,-0.174,-0.033382,-0.036281,-0.022252,-0.022361,-0.051114,-0.0070349,-0.022084,-0.021213,-0.056967,-0.058727,-0.088801,-0.11238,-0.068521,-0.0575,0.40406,0,-0.8366,0.042935,-0.051486,-0.053134,-0.02833,1.0389,-0.030006,-0.023555,-0.021926,-0.097365,-0.12487,-0.069985,-0.075578,-0.035342,-0.036909,-0.015809,-0.015809,0.015555,0.045053,0.040825,2.9292,0.022675,0.0078208,1.0006,0.68657,0.10557,0.31962,-0.31693,0.57175,-0.067573,0.18825
2.7668,0.035179,0.11474,0.12585,3.9659,3.9343,-0.015809,-0.039686,0.12414,0.12379,-0.041109,-0.10657,-0.1642,-0.1991,-0.18591,-0.14018,-0.082717,-0.088355,-0.23648,-0.24358,-0.022361,-0.172,-0.174,-0.033382,-0.036281,-0.022252,-0.022361,-0.04814,0.16841,-0.022084,-0.021213,-0.056967,-0.058727,-0.088801,-0.11238,-0.068521,-0.0575,-0.18505,0,0.47322,0.042935,-0.051486,-0.053134,-0.02833,1.0389,-0.030006,-0.023555,-0.021926,-0.097365,-0.12487,-0.069985,-0.075578,-0.035342,-0.036909,-0.015809,-0.015809,0.00806,0.074777,0.050871,2.9292,0.020718,0.0078208,-0.99913,0.68657,-0.16659,0.31962,-0.31693,0.57175,-0.067573,0.18825
2.7676,0.39361,0.52548,0.31626,3.9659,3.9343,-0.015809,0.31118,0.061141,0.060751,-0.041109,-0.10657,-0.1642,-0.1991,0.41931,0.41514,-0.082717,-0.088355,0.37328,0.26908,-0.022361,4.7034,3.9698,-0.033382,-0.036281,-0.022252,-0.022361,-0.044909,0.31879,-0.022084,-0.021213,-0.056967,-0.058727,-0.088801,-0.11238,-0.068521,-0.0575,-0.24641,0,-0.18169,0.042935,-0.051486,-0.053134,-0.02833,1.0389,-0.030006,-0.023555,-0.021926,-0.097365,-0.12487,-0.069985,-0.075578,-0.035342,-0.036909,-0.015809,-0.015809,0.016503,0.097609,0.068955,2.9292,0.030511,0.0078208,1.0006,0.68657,-0.030509,0.31962,-0.31693,0.57175,-0.067573,0.18825
2.7685,0.15465,0.17793,0.33772,3.9659,3.9343,-0.015809,0.064273,-0.001858,-0.0022845,-0.041109,-0.10657,-0.1642,-0.1991,-0.17442,-0.14018,-0.082717,-0.088355,-0.23648,-0.24358,-0.022361,0.16447,3.9698,-0.033382,-0.036281,-0.022252,-0.022361,-0.047458,0.34386,-0.022084,-0.021213,-0.056967,-0.058727,-0.088801,-0.11238,-0.068521,-0.0575,-0.30778,0,-0.18169,0.042935,-0.051486,-0.053134,-0.02833,1.0389,-0.030006,-0.023555,-0.021926,-0.097365,-0.12487,-0.069985,-0.075578,-0.035342,-0.036909,-0.015809,-0.015809,0.0085892,0.10274,0.066946,2.9292,0.021742,0.0078208,-0.99913,0.68657,-0.16659,0.31962,-0.31693,0.57175,-0.067573,0.18825
2.7694,0.24426,0.49389,0.58714,3.9659,3.9343,-0.015809,0.37615,-0.001858,-0.0022845,-0.041109,-0.10657,-0.1642,-0.1991,0.33661,0.41514,-0.082717,-0.088355,-0.23648,-0.24358,-0.022361,-0.172,-0.174,-0.033382,-0.036281,-0.022252,-0.022361,-0.044421,0.49424,-0.022084,-0.021213,-0.056967,-0.058727,-0.088801,-0.11238,-0.068521,-0.0575,-0.10732,0,-0.18169,0.042935,-0.051486,-0.053134,-0.02833,1.0389,-0.030006,-0.023555,-0.021926,-0.097365,-0.12487,-0.069985,-0.075578,-0.035342,-0.036909,-0.015809,-0.015809,0.0097913,0.12652,0.079001,2.9292,0.028499,0.0078208,1.0006,0.68657,0.10557,0.31962,-0.31693,0.57175,-0.067573,0.18825
2.7702,0.20842,0.27272,0.35649,3.9659,3.9343,-0.015809,0.14224,0.12414,0.12379,-0.041109,-0.10657,-0.1642,-0.1991,-0.1905,-0.14018,-0.082717,-0.088355,0.31742,0.26908,-0.022361,-0.172,-0.174,-0.033382,-0.036281,-0.022252,-0.022361,-0.045639,0.36892,-0.022084,-0.021213,-0.056967,-0.058727,-0.088801,-0.11238,-0.068521,-0.0575,-0.029589,0,-0.18169,0.042935,-0.051486,-0.053134,-0.02833,1.0389,-0.030006,-0.023555,-0.021926,-0.097365,-0.12487,-0.069985,-0.075578,-0.035342,-0.036909,-0.015809,-0.015809,0.015926,0.10581,0.068955,2.9292,0.023452,0.0078208,-0.99913,0.68657,-0.16659,0.31962,-0.31693,0.57175,-0.067573,0.18825
2.7711,0.36971,0.62027,0.60323,3.9659,3.9343,-0.015809,0.28519,-0.001858,-0.0022845,-0.041109,-0.10657,-0.1642,-0.1991,-0.16906,0.41514,-0.082717,-0.088355,-0.23648,-0.24358,-0.022361,-0.172,-0.174,-0.033382,-0.036281,-0.022252,-0.022361,-0.042505,0.5193,-0.022084,-0.021213,-0.056967,-0.058727,-0.088801,-0.11238,-0.068521,-0.0575,-0.3405,0,-0.8366,0.042935,-0.051486,-0.053134,-0.02833,1.0389,-0.030006,-0.023555,-0.021926,-0.097365,-0.12487,-0.069985,-0.075578,-0.035342,-0.036909,-0.015809,-0.015809,0.0090237,0.12861,0.079001,2.9292,0.026386,0.0078208,1.0006,0.68657,0.10557,-2.407,2.3139,0.57175,-0.067573,0.18825
2.772,0.52503,0.71505,0.66759,3.9659,3.9343,-0.015809,0.35016,0.31314,0.31289,-0.041109,-0.10657,-0.1642,0.00024912,0.44586,-0.14018,-0.082717,-0.088355,-0.23648,-0.24358,-0.022361,-0.172,-0.174,-0.033382,-0.036281,-0.022252,-0.022361,-0.03926,0.64462,-0.022084,-0.021213,-0.056967,-0.058727,-0.088801,-0.11238,-0.068521,-0.0575,-0.17277,0,-0.18169,0.042935,-0.051486,-0.053134,-0.02833,1.0389,-0.030006,-0.023555,-0.021926,4.0907,6.4491,-0.069985,-0.075578,-0.035342,-0.036909,-0.015809,-0.015809,0.011897,0.1479,0.095075,2.9292,0.035211,0.0078208,-0.99913,0.68657,-0.16659,0.31962,-0.31693,0.57175,-0.067573,0.18825
2.7728,0.14271,0.27272,0.20631,3.9659,3.9343,-0.015809,0.064273,0.12414,0.12379,-0.041109,-0.10657,-0.1642,-0.1991,-0.13996,-0.14018,-0.082717,-0.088355,0.58274,0.26908,-0.022361,-0.172,-0.174,-0.033382,-0.036281,-0.022252,-0.022361,-0.052497,0.29373,-0.022084,-0.021213,-0.056967,-0.058727,-0.088801,-0.11238,-0.068521,-0.0575,0.13405,0,-0.18169,0.042935,-0.051486,-0.053134,-0.02833,1.0389,-0.030006,-0.023555,-0.021926,-0.097365,-0.12487,-0.069985,-0.075578,-0.035342,-0.036909,-0.015809,-0.015809,0.015585,0.090924,0.062927,2.9292,0.017069,0.0078208,1.0006,0.68657,-0.030509,0.31962,-0.31693,0.57175,-0.067573,0.18825
2.7737,0.10686,0.083146,0.10976,3.9659,3.9343,-0.015809,0.051278,0.12414,0.12379,-0.041109,-0.10657,1.9018,4.1866,0.49257,0.41514,-0.082717,-0.088355,-0.23648,-0.24358,-0.022361,-0.172,-0.174,-0.033382,-0.036281,-0.022252,-0.022361,-0.049725,0.068156,-0.022084,-0.021213,-0.056967,-0.058727,0.19719,6.2204,-0.068521,-0.0575,-0.33232,0,-0.18169,0.042935,-0.051486,-0.053134,-0.02833,1.0389,-0.030006,-0.023555,-0.021926,-0.097365,-0.12487,-0.069985,-0.075578,-0.035342,-0.036909,-0.015809,-0.015809,0.014041,0.056826,0.093066,2.9292,0.024718,0.062448,-0.99913,0.68657,-0.16659,0.31962,-0.31693,0.57175,-0.067573,0.18825
2.7746,-0.030534,-0.01164,-0.072612,3.9659,3.9343,-0.015809,-0.091666,-0.001858,-0.0022845,-0.041109,-0.10657,-0.1642,-0.1991,-0.045004,-0.14018,-0.082717,-0.088355,0.12193,0.26908,-0.022361,-0.172,-0.174,-0.033382,-0.036281,-0.022252,-0.022361,-0.051253,-0.0070349,-0.022084,-0.021213,-0.056967,-0.058727,-0.088801,-0.11238,-0.068521,-0.0575,-0.041862,0,-0.8366,0.042935,-0.051486,-0.053134,-0.02833,1.0389,-0.030006,-0.023555,-0.021926,-0.097365,-0.12487,-0.069985,-0.075578,-0.035342,-0.036909,-0.015809,-0.015809,0.19118,0.043611,0.038816,2.9292,0.01905,0.0078208,1.0006,0.68657,0.10557,0.31962,-0.31693,0.57175,-0.067573,0.18825
2.7754,0.25621,0.11474,-0.032384,3.9659,3.9343,-0.015809,-0.065676,0.061141,0.060751,-0.041109,-0.10657,-0.1642,-0.1991,0.51555,0.41514,-0.082717,-0.088355,-0.23648,-0.24358,-0.022361,-0.172,-0.174,-0.033382,-0.036281,-0.022252,-0.022361,-0.050486,-0.057162,-0.022084,-0.021213,-0.056967,-0.058727,-0.088801,-0.11238,-0.068521,-0.0575,0.22814,0,0.47322,0.042935,-0.051486,-0.053134,-0.02833,1.0389,-0.030006,-0.023555,-0.021926,-0.097365,-0.12487,-0.069985,-0.075578,-0.035342,-0.036909,-0.015809,-0.015809,0.0083832,0.038215,0.034797,2.9292,0.024471,0.0078208,-0.99913,0.68657,-0.16659,0.31962,-0.31693,0.57175,-0.067573,0.18825
2.7763,0.047126,-0.01164,-0.11284,3.9659,3.9343,-0.015809,-0.18263,-0.001858,-0.0022845,-0.041109,-0.10657,-0.1642,-0.1991,-0.067977,-0.14018,-0.082717,-0.088355,-0.23648,-0.24358,-0.022361,-0.172,-0.174,-0.033382,-0.036281,-0.022252,-0.022361,-0.049175,-0.10729,-0.022084,-0.021213,-0.056967,-0.058727,-0.088801,-0.11238,-0.068521,-0.0575,0.12178,0,-0.18169,0.042935,-0.051486,-0.053134,-0.02833,1.0389,-0.030006,-0.023555,-0.021926,-0.097365,-0.12487,-0.069985,-0.075578,-0.035342,-0.036909,-0.015809,-0.015809,0.18346,0.027778,0.02877,2.9292,0.020503,0.0078208,1.0006,0.68657,0.10557,0.31962,-0.31693,0.57175,-0.067573,0.18825
2.7772,0.35776,0.3991,0.16071,3.9659,3.9343,-0.015809,0.16823,0.12414,0.12379,-0.041109,-0.10657,-0.1642,-0.1991,0.98727,0.97046,-0.082717,-0.088355,0.70841,0.26908,-0.022361,-0.172,-0.174,-0.033382,-0.036281,-0.022252,-0.022361,-0.0476,0.14335,-0.022084,-0.021213,-0.056967,-0.058727,-0.088801,-0.11238,-0.068521,-0.0575,-0.22596,0,-0.18169,0.042935,-0.051486,-0.053134,-0.02833,1.0389,-0.030006,-0.023555,-0.021926,-0.097365,-0.12487,-0.069985,-0.075578,-0.035342,-0.036909,-0.015809,-0.015809,0.016825,0.071216,0.056899,2.9292,0.031238,0.062448,-0.99913,0.68657,-0.16659,0.31962,-0.31693,0.57175,-0.067573,0.18825
2.778,-0.10222,-0.16962,-0.12089,3.9659,3.9343,-0.015809,-0.20862,0.12414,-0.0022845,-0.041109,-0.10657,-0.1642,-0.1991,-0.012075,-0.14018,-0.082717,-0.088355,-0.23648,-0.24358,-0.022361,-0.172,-0.174,-0.033382,-0.036281,-0.022252,-0.022361,-0.056087,0.018029,-0.022084,-0.021213,-0.056967,-0.058727,-0.088801,-0.11238,-0.068521,-0.0575,0.035867,0,0.47322,0.042935,-0.051486,-0.053134,-0.02833,1.0389,-0.030006,-0.023555,-0.021926,-0.097365,-0.12487,-0.069985,-0.075578,-0.035342,-0.036909,-0.015809,-0.015809,0.0077839,0.049919,0.038816,2.9292,0.014196,0.0078208,1.0006,0.68657,0.10557,0.31962,-0.31693,0.57175,-0.067573,0.18825
2.7789,0.20842,0.30431,0.19558,3.9659,3.9343,-0.015809,0.10326,0.18714,0.18682,-0.041109,-0.10657,-0.1642,-0.1991,1.5933,1.5258,-0.082717,-0.088355,0.27553,0.26908,-0.022361,-0.172,-0.174,-0.033382,-0.036281,-0.022252,-0.022361,-0.047247,0.09322,-0.022084,-0.021213,-0.056967,-0.058727,-0.088801,-0.11238,-0.068521,-0.0575,-0.078681,0,-0.8366,0.042935,-0.051486,-0.053134,-0.02833,1.0389,-0.030006,-0.023555,-0.021926,-0.097365,-0.12487,-0.069985,-0.075578,-0.035342,-0.036909,-0.015809,-0.015809,0.017381,0.059919,0.05489,2.9292,0.036197,0.11707,-0.99913,0.68657,-0.16659,0.31962,-0.31693,0.57175,-0.067573,0.18825
