ID,minflt,majflt,utime,stime,num_threads,vsize,rss,startstack,kstkeip,processor,num_file_desc,rchar,wchar,read_bytes,write_bytes,cancelled_write_bytes
ENTER-org/apache/hadoop/dfs/TestCrcCorruption$setUp,7468,0,47,3,14,1442926592,6856,140733560565392,246161637309,1,28,1956148,398,0,45056,4096
EXIT-org/apache/hadoop/dfs/TestCrcCorruption$setUp,7533,0,48,3,14,1442926592,6979,140733560565392,246161637309,1,28,1956501,398,0,45056,4096
ENTER-org/apache/hadoop/dfs/TestCrcCorruption$testCrcCorruption,7551,0,49,3,14,1442926592,6979,140733560565392,246161637309,1,28,1956854,398,0,45056,4096
ENTER-org/apache/hadoop/dfs/TestCrcCorruption$thistest,10588,0,76,4,14,1442926592,9495,140733560565392,246161637309,1,29,3060545,398,0,45056,4096
ENTER-org/apache/hadoop/dfs/NameNode$format,12243,0,109,5,14,1442926592,10959,140733560565392,246161637309,1,28,3221972,398,0,45056,4096
ENTER-org/apache/hadoop/dfs/NameNode$format,12243,0,110,5,14,1442926592,10959,140733560565392,246161637309,1,28,3222328,398,0,45056,4096
ENTER-org/apache/hadoop/dfs/FSNamesystem$getNamespaceDirs,18925,0,188,8,14,1443557376,16223,140733560565392,246161637309,1,28,3549780,398,0,45056,4096
EXIT-org/apache/hadoop/dfs/FSNamesystem$getNamespaceDirs,18944,0,188,8,14,1443557376,16240,140733560565392,246161637309,1,28,3561164,398,0,45056,4096
ENTER-org/apache/hadoop/dfs/NameNode$getNameNodeMetrics,22865,0,210,9,14,1443557376,19706,140733560565392,246161637309,1,28,3670513,398,0,45056,4096
EXIT-org/apache/hadoop/dfs/NameNode$getNameNodeMetrics,22865,0,210,9,14,1443557376,19706,140733560565392,246161637309,1,28,3670869,398,0,45056,4096
ENTER-org/apache/hadoop/dfs/FSNamesystem$now,22865,0,210,9,14,1443557376,19706,140733560565392,246161637309,1,28,3671225,398,0,45056,4096
EXIT-org/apache/hadoop/dfs/FSNamesystem$now,22865,0,210,9,14,1443557376,19706,140733560565392,246161637309,1,28,3671581,398,0,45056,4096
ENTER-org/apache/hadoop/dfs/FSImage$setStorageDirectories,22867,0,211,9,14,1443557376,19706,140733560565392,246161637309,1,28,3671937,398,0,45056,4096
ENTER-org/apache/hadoop/dfs/Storage$addStorageDir,23014,0,214,9,14,1443557376,19837,140733560565392,246161637309,1,28,3689721,398,0,45056,4096
EXIT-org/apache/hadoop/dfs/Storage$addStorageDir,23015,0,215,9,14,1443557376,19837,140733560565392,246161637309,1,28,3690077,398,0,45056,4096
ENTER-org/apache/hadoop/dfs/Storage$addStorageDir,23022,0,215,9,14,1443557376,19837,140733560565392,246161637309,1,28,3690433,398,0,45056,4096
EXIT-org/apache/hadoop/dfs/Storage$addStorageDir,23039,0,215,9,14,1443557376,19837,140733560565392,246161637309,1,28,3690789,398,0,45056,4096
EXIT-org/apache/hadoop/dfs/FSImage$setStorageDirectories,23041,0,215,9,14,1443557376,19837,140733560565392,246161637309,1,28,3691145,398,0,45056,4096
ENTER-org/apache/hadoop/dfs/FSNamesystem$setConfigurationParameters,24412,0,226,9,14,1443557376,20822,140733560565392,246161637309,1,28,3767499,398,0,45056,4096
EXIT-org/apache/hadoop/dfs/FSNamesystem$setConfigurationParameters,26963,0,236,10,14,1579884544,22790,140733560565392,246161637309,1,28,3869384,421,0,45056,4096
ENTER-org/apache/hadoop/dfs/FSNamesystem$createFsOwnerPermissions,28042,0,245,11,14,1579884544,23689,140733560565392,246161637309,1,28,3908661,421,0,45056,4096
EXIT-org/apache/hadoop/dfs/FSNamesystem$createFsOwnerPermissions,28042,0,245,11,14,1579884544,23689,140733560565392,246161637309,1,28,3909020,421,0,45056,4096
ENTER-org/apache/hadoop/dfs/INode$setPermissionStatus,28042,0,246,11,14,1579884544,23689,140733560565392,246161637309,1,28,3909379,421,0,45056,4096
ENTER-org/apache/hadoop/dfs/INode$setUser,28042,0,246,11,14,1579884544,23689,140733560565392,246161637309,1,28,3909738,421,0,45056,4096
ENTER-org/apache/hadoop/dfs/SerialNumberManager$getUserSerialNumber,28045,0,248,11,14,1579884544,23689,140733560565392,246161637309,1,28,3918213,421,0,45056,4096
ENTER-org/apache/hadoop/dfs/SerialNumberManager$SerialNumberMap$get,28045,0,248,11,14,1579884544,23689,140733560565392,246161637309,1,28,3918572,421,0,45056,4096
ENTER-org/apache/hadoop/dfs/SerialNumberManager$SerialNumberMap$nextSerialNumber,28045,0,249,11,14,1579884544,23689,140733560565392,246161637309,1,28,3918931,421,0,45056,4096
EXIT-org/apache/hadoop/dfs/SerialNumberManager$SerialNumberMap$nextSerialNumber,28225,0,249,11,14,1579884544,23821,140733560565392,246161637309,1,28,3919290,421,0,45056,4096
EXIT-org/apache/hadoop/dfs/SerialNumberManager$SerialNumberMap$get,28364,0,249,11,14,1579884544,23887,140733560565392,246161637309,1,28,3920450,421,0,45056,4096
EXIT-org/apache/hadoop/dfs/SerialNumberManager$getUserSerialNumber,28364,0,249,11,14,1579884544,23887,140733560565392,246161637309,1,28,3920809,421,0,45056,4096
ENTER-org/apache/hadoop/dfs/SerialNumberManager$getGroupSerialNumber,28364,0,250,11,14,1579884544,23887,140733560565392,246161637309,1,28,3921168,421,0,45056,4096
ENTER-org/apache/hadoop/dfs/SerialNumberManager$SerialNumberMap$get,28364,0,250,11,14,1579884544,23887,140733560565392,246161637309,1,28,3921527,421,0,45056,4096
ENTER-org/apache/hadoop/dfs/SerialNumberManager$SerialNumberMap$nextSerialNumber,28364,0,250,11,14,1579884544,23887,140733560565392,246161637309,1,28,3921886,421,0,45056,4096
EXIT-org/apache/hadoop/dfs/SerialNumberManager$SerialNumberMap$nextSerialNumber,28365,0,250,11,14,1579884544,23887,140733560565392,246161637309,1,28,3922245,421,0,45056,4096
EXIT-org/apache/hadoop/dfs/SerialNumberManager$SerialNumberMap$get,28368,0,250,11,14,1579884544,23887,140733560565392,246161637309,1,28,3922604,421,0,45056,4096
EXIT-org/apache/hadoop/dfs/SerialNumberManager$getGroupSerialNumber,28368,0,251,11,14,1579884544,23887,140733560565392,246161637309,1,28,3922963,421,0,45056,4096
ENTER-org/apache/hadoop/dfs/SerialNumberManager$getUserSerialNumber,28368,0,251,11,14,1579884544,23887,140733560565392,246161637309,1,28,3923322,421,0,45056,4096
ENTER-org/apache/hadoop/dfs/SerialNumberManager$SerialNumberMap$get,28368,0,251,11,14,1579884544,23887,140733560565392,246161637309,1,28,3923681,421,0,45056,4096
ENTER-org/apache/hadoop/dfs/SerialNumberManager$SerialNumberMap$nextSerialNumber,28368,0,251,11,14,1579884544,23887,140733560565392,246161637309,1,28,3924040,421,0,45056,4096
EXIT-org/apache/hadoop/dfs/SerialNumberManager$SerialNumberMap$nextSerialNumber,28368,0,251,11,14,1579884544,23887,140733560565392,246161637309,1,28,3924399,421,0,45056,4096
EXIT-org/apache/hadoop/dfs/SerialNumberManager$SerialNumberMap$get,28368,0,251,11,14,1579884544,23887,140733560565392,246161637309,1,28,3924758,421,0,45056,4096
EXIT-org/apache/hadoop/dfs/SerialNumberManager$getUserSerialNumber,28382,0,252,11,14,1579884544,23953,140733560565392,246161637309,1,28,3925117,421,0,45056,4096
ENTER-org/apache/hadoop/dfs/INode$updatePermissionStatus,28468,0,253,11,14,1579884544,24085,140733560565392,246161637309,1,28,3928938,421,0,45056,4096
ENTER-org/apache/hadoop/dfs/INode$PermissionStatusFormat$combine,28469,0,253,11,14,1579884544,24085,140733560565392,246161637309,1,28,3929297,421,0,45056,4096
EXIT-org/apache/hadoop/dfs/INode$PermissionStatusFormat$combine,28469,0,253,11,14,1579884544,24085,140733560565392,246161637309,1,28,3929656,421,0,45056,4096
EXIT-org/apache/hadoop/dfs/INode$updatePermissionStatus,28469,0,253,11,14,1579884544,24085,140733560565392,246161637309,1,28,3930015,421,0,45056,4096
EXIT-org/apache/hadoop/dfs/INode$setUser,28469,0,254,11,14,1579884544,24085,140733560565392,246161637309,1,28,3930374,421,0,45056,4096
ENTER-org/apache/hadoop/dfs/INode$setGroup,28469,0,254,11,14,1579884544,24085,140733560565392,246161637309,1,28,3930733,421,0,45056,4096
ENTER-org/apache/hadoop/dfs/SerialNumberManager$getGroupSerialNumber,28533,0,254,11,14,1579884544,24151,140733560565392,246161637309,1,28,3931092,421,0,45056,4096
ENTER-org/apache/hadoop/dfs/SerialNumberManager$SerialNumberMap$get,28533,0,254,11,14,1579884544,24151,140733560565392,246161637309,1,28,3931451,421,0,45056,4096
ENTER-org/apache/hadoop/dfs/SerialNumberManager$SerialNumberMap$nextSerialNumber,28533,0,254,11,14,1579884544,24151,140733560565392,246161637309,1,28,3931810,421,0,45056,4096
EXIT-org/apache/hadoop/dfs/SerialNumberManager$SerialNumberMap$nextSerialNumber,28533,0,255,11,14,1579884544,24151,140733560565392,246161637309,1,28,3932169,421,0,45056,4096
EXIT-org/apache/hadoop/dfs/SerialNumberManager$SerialNumberMap$get,28533,0,255,11,14,1579884544,24151,140733560565392,246161637309,1,28,3932528,421,0,45056,4096
EXIT-org/apache/hadoop/dfs/SerialNumberManager$getGroupSerialNumber,28533,0,255,11,14,1579884544,24151,140733560565392,246161637309,1,28,3932887,421,0,45056,4096
ENTER-org/apache/hadoop/dfs/INode$updatePermissionStatus,28533,0,255,11,14,1579884544,24151,140733560565392,246161637309,1,28,3933246,421,0,45056,4096
ENTER-org/apache/hadoop/dfs/INode$PermissionStatusFormat$combine,28533,0,255,11,14,1579884544,24151,140733560565392,246161637309,1,28,3933605,421,0,45056,4096
EXIT-org/apache/hadoop/dfs/INode$PermissionStatusFormat$combine,28533,0,255,11,14,1579884544,24151,140733560565392,246161637309,1,28,3933964,421,0,45056,4096
EXIT-org/apache/hadoop/dfs/INode$updatePermissionStatus,28533,0,255,11,14,1579884544,24151,140733560565392,246161637309,1,28,3934323,421,0,45056,4096
EXIT-org/apache/hadoop/dfs/INode$setGroup,28533,0,256,11,14,1579884544,24151,140733560565392,246161637309,1,28,3934682,421,0,45056,4096
ENTER-org/apache/hadoop/dfs/INode$setPermission,28533,0,256,11,14,1579884544,24151,140733560565392,246161637309,1,28,3935041,421,0,45056,4096
ENTER-org/apache/hadoop/dfs/INode$updatePermissionStatus,28702,0,256,11,14,1579884544,24283,140733560565392,246161637309,1,28,3935400,421,0,45056,4096
ENTER-org/apache/hadoop/dfs/INode$PermissionStatusFormat$combine,28702,0,256,11,14,1579884544,24283,140733560565392,246161637309,1,28,3935759,421,0,45056,4096
EXIT-org/apache/hadoop/dfs/INode$PermissionStatusFormat$combine,28750,0,257,12,14,1581572096,24349,140733560565392,246161637309,1,28,3936118,421,0,45056,4096
EXIT-org/apache/hadoop/dfs/INode$updatePermissionStatus,29250,0,257,12,14,1581572096,24693,140733560565392,246161637309,1,28,3936477,421,0,45056,4096
EXIT-org/apache/hadoop/dfs/INode$setPermission,29349,0,257,12,14,1581572096,24759,140733560565392,246161637309,1,28,3936836,421,0,45056,4096
EXIT-org/apache/hadoop/dfs/INode$setPermissionStatus,29349,0,257,12,14,1581572096,24759,140733560565392,246161637309,1,28,3937195,421,0,45056,4096
ENTER-org/apache/hadoop/dfs/INode$setLocalName,29349,0,257,12,14,1581572096,24759,140733560565392,246161637309,1,28,3937554,421,0,45056,4096
ENTER-org/apache/hadoop/dfs/INode$string2Bytes,29387,0,257,12,14,1581572096,24825,140733560565392,246161637309,1,28,3937913,421,0,45056,4096
EXIT-org/apache/hadoop/dfs/INode$string2Bytes,29389,0,257,12,14,1581572096,24825,140733560565392,246161637309,1,28,3938272,421,0,45056,4096
EXIT-org/apache/hadoop/dfs/INode$setLocalName,29396,0,258,12,14,1579884544,24438,140733560565392,246161637309,1,28,3938631,421,0,45056,4096
ENTER-org/apache/hadoop/dfs/FSDirectory$initialize,29396,0,258,12,14,1579884544,24438,140733560565392,246161637309,1,28,3938990,421,0,45056,4096
EXIT-org/apache/hadoop/dfs/FSDirectory$initialize,29567,0,262,12,14,1581027328,24553,140733560565392,246161637309,1,29,4051292,421,0,45056,4096
ENTER-org/apache/hadoop/dfs/FSImage$format,29570,0,262,12,14,1581027328,24553,140733560565392,246161637309,1,29,4051651,421,0,45056,4096
ENTER-org/apache/hadoop/dfs/FSImage$newNamespaceID,29575,0,262,12,14,1581027328,24619,140733560565392,246161637309,1,29,4052010,421,0,45056,4096
ENTER-org/apache/hadoop/dfs/FSNamesystem$now,29669,0,263,12,14,1581027328,24494,140733560565392,246161637309,1,29,4052369,421,0,45056,4096
EXIT-org/apache/hadoop/dfs/FSNamesystem$now,29809,0,263,12,14,1581027328,24691,140733560565392,246161637309,1,29,4052728,421,0,45056,4096
EXIT-org/apache/hadoop/dfs/FSImage$newNamespaceID,29811,0,263,12,14,1581027328,24691,140733560565392,246161637309,1,29,4053087,421,0,45056,4096
ENTER-org/apache/hadoop/dfs/FSNamesystem$now,29813,0,263,12,14,1581027328,24691,140733560565392,246161637309,1,29,4053446,421,0,45056,4096
EXIT-org/apache/hadoop/dfs/FSNamesystem$now,29826,0,263,12,14,1581027328,24691,140733560565392,246161637309,1,29,4053805,421,0,45056,4096
ENTER-org/apache/hadoop/dfs/Storage$getNumStorageDirs,29839,0,264,12,14,1581027328,24691,140733560565392,246161637309,1,29,4054164,421,0,45056,4096
EXIT-org/apache/hadoop/dfs/Storage$getNumStorageDirs,29845,0,264,12,14,1581027328,24691,140733560565392,246161637309,1,29,4054523,421,0,45056,4096
ENTER-org/apache/hadoop/dfs/Storage$getStorageDir,29845,0,264,12,14,1581027328,24691,140733560565392,246161637309,1,29,4054882,421,0,45056,4096
EXIT-org/apache/hadoop/dfs/Storage$getStorageDir,29845,0,264,12,14,1581027328,24691,140733560565392,246161637309,1,29,4055241,421,0,45056,4096
ENTER-org/apache/hadoop/dfs/FSImage$format,29845,0,265,12,14,1581027328,24691,140733560565392,246161637309,1,29,4055600,421,0,45056,4096
ENTER-org/apache/hadoop/dfs/Storage$StorageDirectory$clearDirectory,29848,0,265,12,14,1581027328,24691,140733560565392,246161637309,1,29,4055959,421,0,45056,4096
ENTER-org/apache/hadoop/dfs/Storage$StorageDirectory$getCurrentDir,29849,0,265,12,14,1581027328,24691,140733560565392,246161637309,1,29,4056318,421,0,45056,4096
EXIT-org/apache/hadoop/dfs/Storage$StorageDirectory$getCurrentDir,29849,0,265,12,14,1581027328,24691,140733560565392,246161637309,1,29,4056677,421,0,45056,4096
EXIT-org/apache/hadoop/dfs/Storage$StorageDirectory$clearDirectory,29849,0,265,12,14,1581027328,24691,140733560565392,246161637309,1,29,4057036,421,0,45056,4096
ENTER-org/apache/hadoop/dfs/Storage$StorageDirectory$lock,29849,0,265,12,14,1581027328,24691,140733560565392,246161637309,1,29,4057395,421,0,45056,4096
EXIT-org/apache/hadoop/dfs/Storage$StorageDirectory$lock,29954,0,267,12,14,1582108672,24785,140733560565392,246161637309,1,31,4114246,421,0,45056,4096
ENTER-org/apache/hadoop/dfs/FSImage$getImageFile,29958,0,268,12,14,1582108672,24785,140733560565392,246161637309,1,31,4117833,421,0,45056,4096
ENTER-org/apache/hadoop/dfs/Storage$StorageDirectory$getCurrentDir,29960,0,269,12,14,1582108672,24785,140733560565392,246161637309,1,31,4118192,421,0,45056,4096
EXIT-org/apache/hadoop/dfs/Storage$StorageDirectory$getCurrentDir,29962,0,269,12,14,1582108672,24785,140733560565392,246161637309,1,31,4118551,421,0,45056,4096
ENTER-org/apache/hadoop/dfs/FSImage$NameNodeFile$getName,29965,0,269,12,14,1582108672,24785,140733560565392,246161637309,1,31,4118910,421,0,45056,4096
EXIT-org/apache/hadoop/dfs/FSImage$NameNodeFile$getName,29966,0,269,12,14,1582108672,24785,140733560565392,246161637309,1,31,4119269,421,0,45056,4096
EXIT-org/apache/hadoop/dfs/FSImage$getImageFile,29975,0,269,12,14,1582108672,24785,140733560565392,246161637309,1,31,4119628,421,0,45056,4096
ENTER-org/apache/hadoop/dfs/FSImage$saveFSImage,29977,0,269,12,14,1582108672,24785,140733560565392,246161637309,1,31,4119987,421,0,45056,4096
ENTER-org/apache/hadoop/dfs/FSNamesystem$getFSNamesystem,29978,0,270,12,14,1582108672,24785,140733560565392,246161637309,1,31,4120346,421,0,45056,4096
EXIT-org/apache/hadoop/dfs/FSNamesystem$getFSNamesystem,29981,0,270,12,14,1582108672,24785,140733560565392,246161637309,1,31,4120705,421,0,45056,4096
ENTER-org/apache/hadoop/dfs/INodeDirectory$numItemsInTree,29981,0,270,12,14,1582108672,24785,140733560565392,246161637309,1,32,4121064,421,0,45056,4096
EXIT-org/apache/hadoop/dfs/INodeDirectory$numItemsInTree,29981,0,270,12,14,1582108672,24785,140733560565392,246161637309,1,32,4121423,421,0,45056,4096
ENTER-org/apache/hadoop/dfs/FSImage$saveImage,30067,0,270,12,14,1582108672,24917,140733560565392,246161637309,1,32,4121782,421,0,45056,4096
ENTER-org/apache/hadoop/dfs/INode$getParent,30069,0,271,12,14,1582108672,24917,140733560565392,246161637309,1,32,4122141,421,0,45056,4096
EXIT-org/apache/hadoop/dfs/INode$getParent,30074,0,271,12,14,1582108672,24917,140733560565392,246161637309,1,32,4122500,421,0,45056,4096
ENTER-org/apache/hadoop/dfs/INodeDirectory$getChildren,30076,0,271,12,14,1582108672,24917,140733560565392,246161637309,1,32,4122859,421,0,45056,4096
EXIT-org/apache/hadoop/dfs/INodeDirectory$getChildren,30077,0,271,12,14,1582108672,24917,140733560565392,246161637309,1,32,4123218,421,0,45056,4096
EXIT-org/apache/hadoop/dfs/FSImage$saveImage,30251,0,272,12,14,1582108672,24870,140733560565392,246161637309,1,32,4123577,421,0,45056,4096
ENTER-org/apache/hadoop/dfs/FSImage$saveDatanodes,30595,0,272,13,14,1583828992,25200,140733560565392,246161637309,1,32,4123936,421,0,45056,4096
EXIT-org/apache/hadoop/dfs/FSImage$saveDatanodes,30728,0,272,13,14,1583828992,25332,140733560565392,246161637309,1,32,4124295,421,0,45056,4096
EXIT-org/apache/hadoop/dfs/FSImage$saveFSImage,30728,0,273,13,14,1583828992,25332,140733560565392,246161637309,1,31,4124654,437,0,49152,4096
ENTER-org/apache/hadoop/dfs/FSImage$getImageFile,30728,0,273,13,14,1583828992,25332,140733560565392,246161637309,1,31,4125013,437,0,49152,4096
ENTER-org/apache/hadoop/dfs/Storage$StorageDirectory$getCurrentDir,30776,0,273,13,14,1582108672,25018,140733560565392,246161637309,1,31,4125372,437,0,49152,4096
EXIT-org/apache/hadoop/dfs/Storage$StorageDirectory$getCurrentDir,30776,0,274,13,14,1582108672,25018,140733560565392,246161637309,1,31,4125731,437,0,49152,4096
ENTER-org/apache/hadoop/dfs/FSImage$NameNodeFile$getName,30776,0,274,13,14,1582108672,25018,140733560565392,246161637309,1,31,4126090,437,0,49152,4096
EXIT-org/apache/hadoop/dfs/FSImage$NameNodeFile$getName,30777,0,274,13,14,1582108672,25018,140733560565392,246161637309,1,31,4126449,437,0,49152,4096
EXIT-org/apache/hadoop/dfs/FSImage$getImageFile,30843,0,275,13,14,1582108672,25018,140733560565392,246161637309,1,31,4126808,437,0,49152,4096
ENTER-org/apache/hadoop/dfs/FSEditLog$createEditLogFile,30844,0,275,13,14,1582108672,25018,140733560565392,246161637309,1,31,4127167,437,0,49152,4096
ENTER-org/apache/hadoop/dfs/FSEditLog$access$000,30859,0,275,13,14,1582108672,25003,140733560565392,246161637309,1,31,4127526,437,0,49152,4096
EXIT-org/apache/hadoop/dfs/FSEditLog$access$000,30859,0,276,13,14,1582108672,25003,140733560565392,246161637309,1,31,4127885,437,0,49152,4096
ENTER-org/apache/hadoop/dfs/FSEditLog$EditLogOutputStream$create,30859,0,276,13,14,1582108672,25003,140733560565392,246161637309,1,32,4128244,437,0,49152,4096
ENTER-org/apache/hadoop/dfs/FSEditLog$EditLogOutputStream$flushAndSync,30862,0,277,13,14,1582108672,25003,140733560565392,246161637309,1,32,4131110,437,0,49152,4096
ENTER-org/apache/hadoop/dfs/FSEditLog$EditLogOutputStream$flush,30862,0,277,13,14,1582108672,25003,140733560565392,246161637309,1,32,4131469,437,0,49152,4096
ENTER-org/apache/hadoop/dfs/FSEditLog$EditLogOutputStream$getBuffer,30862,0,278,13,14,1582108672,25003,140733560565392,246161637309,1,32,4131828,437,0,49152,4096
EXIT-org/apache/hadoop/dfs/FSEditLog$EditLogOutputStream$getBuffer,30862,0,278,13,14,1582108672,25003,140733560565392,246161637309,1,32,4141207,437,0,49152,4096
EXIT-org/apache/hadoop/dfs/FSEditLog$EditLogOutputStream$flush,30867,0,278,13,14,1582108672,25003,140733560565392,246161637309,1,32,4141566,441,0,53248,4096
EXIT-org/apache/hadoop/dfs/FSEditLog$EditLogOutputStream$flushAndSync,33797,0,304,13,14,1582108672,26631,140733560565392,246161637309,1,32,4141925,441,0,53248,4096
EXIT-org/apache/hadoop/dfs/FSEditLog$EditLogOutputStream$create,33797,0,305,13,14,1582108672,26631,140733560565392,246161637309,1,32,4142284,441,0,53248,4096
ENTER-org/apache/hadoop/dfs/FSEditLog$EditLogOutputStream$close,33821,0,305,13,14,1582108672,26631,140733560565392,246161637309,1,32,4142643,441,0,53248,4096
ENTER-org/apache/hadoop/dfs/FSEditLog$EditLogOutputStream$getBufSize,33824,0,305,13,14,1582108672,26631,140733560565392,246161637309,1,32,4143002,441,0,53248,4096
ENTER-org/apache/hadoop/dfs/FSEditLog$EditLogOutputStream$getBuffer,33826,0,306,13,14,1582108672,26631,140733560565392,246161637309,1,32,4143361,441,0,53248,4096
EXIT-org/apache/hadoop/dfs/FSEditLog$EditLogOutputStream$getBuffer,33829,0,306,13,14,1582108672,26631,140733560565392,246161637309,1,32,4143720,441,0,53248,4096
EXIT-org/apache/hadoop/dfs/FSEditLog$EditLogOutputStream$getBufSize,33830,0,306,13,14,1582108672,26631,140733560565392,246161637309,1,32,4144079,441,0,53248,4096
EXIT-org/apache/hadoop/dfs/FSEditLog$EditLogOutputStream$close,33830,0,306,13,14,1582108672,26631,140733560565392,246161637309,1,31,4144438,441,0,53248,4096
EXIT-org/apache/hadoop/dfs/FSEditLog$createEditLogFile,33831,0,307,13,14,1582108672,26631,140733560565392,246161637309,1,31,4144797,441,0,53248,4096
ENTER-org/apache/hadoop/dfs/Storage$StorageDirectory$write,33831,0,307,13,14,1582108672,26631,140733560565392,246161637309,1,31,4145156,441,0,53248,4096
ENTER-org/apache/hadoop/dfs/FSImage$corruptPreUpgradeStorage,33833,0,307,13,14,1582108672,26631,140733560565392,246161637309,1,31,4145515,441,0,53248,4096
ENTER-org/apache/hadoop/dfs/Storage$writeCorruptedData,33837,0,307,13,14,1582108672,26631,140733560565392,246161637309,1,32,4145874,441,0,53248,4096
EXIT-org/apache/hadoop/dfs/Storage$writeCorruptedData,33892,0,324,14,14,1582108672,26696,140733560565392,246161637309,1,32,4156317,598,0,81920,4096
EXIT-org/apache/hadoop/dfs/FSImage$corruptPreUpgradeStorage,33892,0,324,14,14,1582108672,26696,140733560565392,246161637309,1,31,4156676,598,0,81920,4096
ENTER-org/apache/hadoop/dfs/Storage$StorageDirectory$getVersionFile,33894,0,324,14,14,1582108672,26696,140733560565392,246161637309,1,31,4157035,598,0,81920,4096
EXIT-org/apache/hadoop/dfs/Storage$StorageDirectory$getVersionFile,33894,0,325,14,14,1582108672,26696,140733560565392,246161637309,1,31,4157394,598,0,81920,4096
ENTER-org/apache/hadoop/dfs/Storage$StorageDirectory$write,33894,0,325,14,14,1582108672,26696,140733560565392,246161637309,1,31,4157753,598,0,81920,4096
ENTER-org/apache/hadoop/dfs/FSImage$setFields,33894,0,325,14,14,1582108672,26696,140733560565392,246161637309,1,31,4158112,598,0,81920,4096
ENTER-org/apache/hadoop/dfs/Storage$setFields,33894,0,325,14,14,1582108672,26696,140733560565392,246161637309,1,31,4158471,598,0,81920,4096
EXIT-org/apache/hadoop/dfs/Storage$setFields,33895,0,325,14,14,1582108672,26696,140733560565392,246161637309,1,31,4158830,598,0,81920,4096
ENTER-org/apache/hadoop/dfs/FSImage$getDistributedUpgradeState,33895,0,325,14,14,1582108672,26696,140733560565392,246161637309,1,31,4159189,598,0,81920,4096
ENTER-org/apache/hadoop/dfs/FSNamesystem$getFSNamesystem,33895,0,325,14,14,1582108672,26696,140733560565392,246161637309,1,31,4159548,598,0,81920,4096
EXIT-org/apache/hadoop/dfs/FSNamesystem$getFSNamesystem,33895,0,325,14,14,1582108672,26696,140733560565392,246161637309,1,31,4159907,598,0,81920,4096
ENTER-org/apache/hadoop/dfs/FSNamesystem$getDistributedUpgradeState,33895,0,325,14,14,1582108672,26696,140733560565392,246161637309,1,31,4160266,598,0,81920,4096
ENTER-org/apache/hadoop/dfs/UpgradeManager$getUpgradeState,33895,0,326,14,14,1582108672,26696,140733560565392,246161637309,1,31,4160625,598,0,81920,4096
EXIT-org/apache/hadoop/dfs/UpgradeManager$getUpgradeState,33895,0,326,14,14,1582108672,26696,140733560565392,246161637309,1,31,4160984,598,0,81920,4096
EXIT-org/apache/hadoop/dfs/FSNamesystem$getDistributedUpgradeState,33895,0,326,14,14,1582108672,26696,140733560565392,246161637309,1,31,4161343,598,0,81920,4096
EXIT-org/apache/hadoop/dfs/FSImage$getDistributedUpgradeState,33895,0,326,14,14,1582108672,26696,140733560565392,246161637309,1,31,4161702,598,0,81920,4096
ENTER-org/apache/hadoop/dfs/FSImage$getDistributedUpgradeVersion,33895,0,326,14,14,1582108672,26696,140733560565392,246161637309,1,31,4162061,598,0,81920,4096
ENTER-org/apache/hadoop/dfs/FSNamesystem$getFSNamesystem,33895,0,326,14,14,1582108672,26696,140733560565392,246161637309,1,31,4162420,598,0,81920,4096
EXIT-org/apache/hadoop/dfs/FSNamesystem$getFSNamesystem,33895,0,326,14,14,1582108672,26696,140733560565392,246161637309,1,31,4162779,598,0,81920,4096
ENTER-org/apache/hadoop/dfs/FSNamesystem$getDistributedUpgradeVersion,33895,0,326,14,14,1582108672,26696,140733560565392,246161637309,1,31,4163138,598,0,81920,4096
ENTER-org/apache/hadoop/dfs/UpgradeManager$getUpgradeVersion,33895,0,326,14,14,1582108672,26696,140733560565392,246161637309,1,31,4163497,598,0,81920,4096
EXIT-org/apache/hadoop/dfs/UpgradeManager$getUpgradeVersion,33895,0,326,14,14,1582108672,26696,140733560565392,246161637309,1,31,4163856,598,0,81920,4096
EXIT-org/apache/hadoop/dfs/FSNamesystem$getDistributedUpgradeVersion,34578,0,328,14,14,1582108672,27353,140733560565392,246161637309,1,30,4164215,598,0,81920,4096
EXIT-org/apache/hadoop/dfs/FSImage$getDistributedUpgradeVersion,34578,0,329,14,14,1582108672,27353,140733560565392,246161637309,1,30,4164574,598,0,81920,4096
ENTER-org/apache/hadoop/dfs/FSImage$writeCheckpointTime,34578,0,329,14,14,1582108672,27353,140733560565392,246161637309,1,30,4164933,598,0,81920,4096
ENTER-org/apache/hadoop/dfs/FSImage$getImageFile,34578,0,329,14,14,1582108672,27353,140733560565392,246161637309,1,30,4165292,598,0,81920,4096
ENTER-org/apache/hadoop/dfs/Storage$StorageDirectory$getCurrentDir,34578,0,329,14,14,1582108672,27353,140733560565392,246161637309,1,30,4165651,598,0,81920,4096
EXIT-org/apache/hadoop/dfs/Storage$StorageDirectory$getCurrentDir,34579,0,329,14,14,1582108672,27353,140733560565392,246161637309,1,30,4166010,598,0,81920,4096
ENTER-org/apache/hadoop/dfs/FSImage$NameNodeFile$getName,34585,0,329,14,14,1582108672,27353,140733560565392,246161637309,1,30,4166369,598,0,81920,4096
EXIT-org/apache/hadoop/dfs/FSImage$NameNodeFile$getName,34585,0,329,14,14,1582108672,27353,140733560565392,246161637309,1,30,4166728,598,0,81920,4096
